video_id,title,channel_name,tanggal,author,komentar,label,komentar_clean,predicted_label,cleaned,stemmed,tokens,token_count,char_count,text_clean,label_keterangan,predicted_score
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.390.604.246.520,RONALDRONALDDAVE,Ahok..  dan Dedi mulyadi,0,ahok .. dan dedi mulyadi,0,ahok dan dedi mulyadi,ahok dan dedi mulyadi,"['ahok', 'dan', 'dedi', 'mulyadi']",4.0,24.0,0,,
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.390.604.250.150,bigkahunaburger3416,Dua orang ini lebih baik saling beroposisi. Sama2 pinternya,0,dua orang ini lebih baik saling beroposisi . sama2 pinternya,0,dua orang ini lebih baik saling beroposisi sama2 pinternya,dua orang ini lebih baik saling oposisi sama2 pinternya,"['dua', 'orang', 'ini', 'lebih', 'baik', 'saling', 'beroposisi', 'sama2', 'pinternya']",9.0,59.0,0,,
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,MegaAyuningtyas-t2y,skill mekaniknya banget . alexis17 salut .,1,skill mekaniknya banget . alexis17 salut .,1,skill mekaniknya banget alexisit salut,skill mekanik banget alexisit salut,"['skill', 'mekaniknya', 'banget', 'alexisit', 'salut']",5.0,42.0,1,,
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.674.665.550,sutediwijaya8800,Kaya di pondok cabe ini,0,kaya pondok cabe,0,kaya di pondok cabe ini,kaya di pondok cabe ini,"['kaya', 'di', 'pondok', 'cabe', 'ini']",5.0,23.0,0,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.348.297.060,SahalaAritonang-oq7jd,Ubur ubur ikan lele ngelantur pak lek 😅😅😅😅,0,ubur ubur ikan lele ngelantur pak lek,0,ubur ubur ikan lele ngelantur pak lek,ubur ubur ikan lele ngelantur pak lek,"['ubur', 'ubur', 'ikan', 'lele', 'ngelantur', 'pak', 'lek']",7.0,42.0,0,,
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,174.533.678.322.372,banihs1402,Wkwkwkw....,0,wkwkwkw ....,0,wkwkwkw,wkwkwkw,['wkwkwkw'],1.0,11.0,0,,
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.397.804.669.700,fajarrizqi8092,Anak2 abah gak kasih ijin...,0,anak2 abah gak kasih ijin ...,0,anak2 abah gak kasih ijin,anak2 abah gak kasih ijin,"['anak2', 'abah', 'gak', 'kasih', 'ijin']",5.0,28.0,0,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.281.671.930,aemerth,Ditanya apa jawabnya apa… miss the point,0,ditanya apa jawabnya apa… miss the point,0,ditanya apa jawabnya apa miss the point,tanya apa jawab apa miss the point,"['ditanya', 'apa', 'jawabnya', 'apa', 'miss', 'the', 'point']",7.0,40.0,0,,
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,wacanabakti,"alexis'17 cba , langsung bawa pulang cuan gede",1,"alexis'17 cba , langsung bawa pulang cuan gede",1,alexis it cba langsung bawa pulang cuan gede,alexis it cba langsung bawa pulang cuan gede,"['alexis', 'it', 'cba', 'langsung', 'bawa', 'pulang', 'cuan', 'gede']",8.0,46.0,1,,
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.078.378.516.440,tortoad, @rogerhandoyo3298  lebay amat stroberi,0,lebay amat stroberi,0,arogerhandoyoe298 lebay amat stroberi,arogerhandoyoe298 lebay amat stroberi,"['arogerhandoyoe298', 'lebay', 'amat', 'stroberi']",4.0,39.0,0,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.262.587.160,johanrikudo8821,Thanks timestamp nya bro 👍,0,thanks timestamp nya bro,0,thanks timestamp nya bro,thanks timestamp nya bro,"['thanks', 'timestamp', 'nya', 'bro']",4.0,26.0,0,,
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,pangestusakti,"alexis'17 , gacor menang !",1,"alexis'17 , gacor menang !",1,alexis it gacor menang,alexis it gacor menang,"['alexis', 'it', 'gacor', 'menang']",4.0,26.0,1,,
MkX3K8Vmvas,,tanboy kun,,,Beh Mantapnyo Makan Soup Daging Toping Full Cabe Rawit Di Soup Janda Bu Darmi Nih Beh Nikmatnya GaKaruan Men Kacaw Kacaw Hmmm NyamNyam EnakEnakEnak Mantul Mantap Betul Lah CuyCuy Parah Men.<br>Ngelihatnya Bikin Mau Makan Lagi Dan Lagi Inimah CuyCuy Parah Men Kacaw Kacaw.<br>D&#39;Best Pokoknya Mah Kalo Soal Makanan Apa Aja Selalau Nikmat &amp; Mantap BangBara.,0,,0,,,,,,0,bukan iklan judol,-0.6109135049929795
MkX3K8Vmvas,,tanboy kun,,,60.000 segitu fullnya murah banget,1,,1,,,,,,1,iklan judol,0.0238563489416515
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.251.182.192.620,DediSeptiani-u5j,Wow! ❤A L E X I S 1 7❤ emang paling top!,1,wow ! a l e x i s 1 7 emang paling top !,1,wow a l e x i s i t emang paling top,wow a l e x i s i t emang paling top,"['wow', 'a', 'l', 'e', 'x', 'i', 's', 'i', 't', 'emang', 'paling', 'top']",12.0,40.0,1,,
MkX3K8Vmvas,,tanboy kun,,,"Langganan kluarga gw dari gw kecil,gak berubah rasa nya ampe skrng,mau buang kuah nya aja ampe sayang bgt 😁😁",0,,0,,,,,,0,bukan iklan judol,-0.7975940208380058
Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,RaniWijaya-h9k,"buset videonya sih gokil , 𝘼𝙇𝙀𝙓𝙄𝙎17",1,"buset videonya sih gokil , 𝘼𝙇𝙀𝙓𝙄𝙎17",1,buset videonya sih gokil alexisit,buset video sih gokil alexisit,"['buset', 'videonya', 'sih', 'gokil', 'alexisit']",5.0,35.0,1,,
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.541.637.520,Althafiee,basmi judol.,0,basmi judol .,0,basmi judol,basmi judol,"['basmi', 'judol']",2.0,12.0,0,,
5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,NguyenHoang0MLqvvi,"skete​r​ kali , asyik banget",1,"skete​r​ kali , asyik banget",1,skete r kali asyik banget,skete r kali asyik banget,"['skete', 'r', 'kali', 'asyik', 'banget']",5.0,28.0,1,,
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,RatnaWahyudi-s1r,gak pusing mikirin biaya sekolah anak kalo udah join alexis17 .,1,gak pusing mikirin biaya sekolah anak kalo udah join alexis17 .,1,gak pusing mikirin biaya sekolah anak kalo udah join alexisit,gak pusing mikirin biaya sekolah anak kalo udah join alexisit,"['gak', 'pusing', 'mikirin', 'biaya', 'sekolah', 'anak', 'kalo', 'udah', 'join', 'alexisit']",10.0,63.0,1,,
CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,HeatherReed-q4y,"berkah99 bikin senyum gak berhenti , mantap pol !",1,"berkah99 bikin senyum gak berhenti , mantap pol !",1,berkah99 bikin senyum gak berhenti mantap pol,berkah99 bikin senyum gak henti mantap pol,"['berkah99', 'bikin', 'senyum', 'gak', 'berhenti', 'mantap', 'pol']",7.0,49.0,1,,
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,174.540.863.370.527,RinaKhairunnisa-f7w,Emang gak ada duanya sih sensasi main di ALEXIS⭐17⭐.,1,emang gak ada duanya sih sensasi main di alexis17 .,1,emang gak ada duanya sih sensasi main di alexisit,emang gak ada dua sih sensasi main di alexisit,"['emang', 'gak', 'ada', 'duanya', 'sih', 'sensasi', 'main', 'di', 'alexisit']",9.0,52.0,1,,
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,PriscillaRootyesseniascale-s4k,9:11 bang jam segitu menang w 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1,9:11 bang jam segitu menang w 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1,9 ii bang jam segitu menang w weton88,9 ii bang jam segitu menang w weton88,"['9', 'ii', 'bang', 'jam', 'segitu', 'menang', 'w', 'weton88']",8.0,37.0,1,,
MkX3K8Vmvas,,tanboy kun,,,Mukbang mi gacoan bang 20 porsi kuat kali 😅,0,,0,,,,,,0,bukan iklan judol,-0.7649937662837076
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.737.630,YogaPermana-vx2uv,Banyak komentar judol jir,0,komentar judol jir,0,banyak komentar judol jir,banyak komentar judol jir,"['banyak', 'komentar', 'judol', 'jir']",4.0,25.0,0,,
8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,IndahSari-s6b9f,"gila , 𝘼𝙇𝙀𝙓𝙄𝙎17 cepet banget prosesnya , salut . pokoknya ?",1,"gila , 𝘼𝙇𝙀𝙓𝙄𝙎17 cepet banget prosesnya , salut . pokoknya ?",1,gila alexisit cepet banget prosesnya salut pokoknya,gila alexisit cepet banget proses salut pokok,"['gila', 'alexisit', 'cepet', 'banget', 'prosesnya', 'salut', 'pokoknya']",7.0,59.0,1,,
MkX3K8Vmvas,,tanboy kun,,,makan sop iga dengan sambal terasi baru sedap bossku,0,,0,,,,,,0,bukan iklan judol,-0.6391521698323519
WQb70DnhUq4,,Sebastian Tedy,,,Gercep ❤,0,,0,,,,,,0,bukan iklan judol,-0.3863373117148208
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,rosenthalnoelle-g7q,"gak gagal , 𝐒𝐆𝐈𝟖𝟖",1,"gak gagal , 𝐒𝐆𝐈𝟖𝟖",1,gak gagal sgi88,gak gagal sgi88,"['gak', 'gagal', 'sgi88']",3.0,17.0,1,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.314.068.470,tigur3664,Thanks broo,0,thanks broo,0,thanks broo,thanks broo,"['thanks', 'broo']",2.0,11.0,0,,
CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,AgusTwZhZ,"𝘿 e 𝑊 𝘼 d о 𝘙 𝐀benar-benar terunggul , rekomendasikan !",1,"𝘿 e 𝑊 𝘼 d о 𝘙 𝐀benar-benar terunggul , rekomendasikan !",1,d e w a d o r abenar benar terunggul rekomendasikan,d e w a d o r abenar benar unggul rekomendasi,"['d', 'e', 'w', 'a', 'd', 'o', 'r', 'abenar', 'benar', 'terunggul', 'rekomendasikan']",11.0,55.0,1,,
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.616.587.223,RioAlfanda,Modif motor juga boleh bang,0,modif motor bang,0,modif motor juga boleh bang,modif motor juga boleh bang,"['modif', 'motor', 'juga', 'boleh', 'bang']",5.0,27.0,0,,
-eV36rVeJQQ,,tanboy kun,,,Bng kolep bareng EXBEN,0,,0,,,,,,0,bukan iklan judol,-0.3572048477696146
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,waskitajagaraga,"gue udah ga bayangin hidup alexis17 ! , udah mata pencaharian",1,"gue udah ga bayangin hidup alexis17 ! , udah mata pencaharian",1,gue udah ga bayangin hidup alexisit udah mata pencaharian,gue udah ga bayangin hidup alexisit udah mata cahari,"['gue', 'udah', 'ga', 'bayangin', 'hidup', 'alexisit', 'udah', 'mata', 'pencaharian']",9.0,61.0,1,,
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,LinhQLpfw,"dapet jakpot 10 juta , lgsng cair",1,"dapet jakpot 10 juta , lgsng cair",1,dapet jakpot io juta lgsng cair,dapet jakpot io juta lgsng cair,"['dapet', 'jakpot', 'io', 'juta', 'lgsng', 'cair']",6.0,33.0,1,,
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.390.634.131.560,Shila64,06:30 P U L A U W I N bahaya buat orang ketagihan,1,06:30 p u l a u w i n bahaya buat orang ketagihan,1,o6 eo p u l a u w i n bahaya buat orang ketagihan,o6 eo p u l a u w i n bahaya buat orang tagih,"['o6', 'eo', 'p', 'u', 'l', 'a', 'u', 'w', 'i', 'n', 'bahaya', 'buat', 'orang', 'ketagihan']",14.0,49.0,1,,
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.251.180.526.610,AldiMarlina-n3u,🔥ＡＬＥＸＩＳ１７🔥 Bikin auto happy!. Gaskeun!,1,ａｌｅｘｉｓ１７ bikin auto happy ! . gaskeun !,1,alexisit bikin auto happy gaskeun,alexisit bikin auto happy gaskeun,"['alexisit', 'bikin', 'auto', 'happy', 'gaskeun']",5.0,38.0,1,,
pBcSMYRU2Ug,,Sebastian Tedy,,,Walawe apartment gua 2 block dari situ,0,,0,,,,,,0,bukan iklan judol,-0.4622573583016386
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.288.106.410,Fikriadiza00,"Presiden Prabowo menjawab ❌
Presiden Prabowo yapping ✅",0,presiden prabowo menjawab presiden prabowo yapping,0,presiden prabowo menjawab presiden prabowo yapping,presiden prabowo jawab presiden prabowo yapping,"['presiden', 'prabowo', 'menjawab', 'presiden', 'prabowo', 'yapping']",6.0,54.0,0,,
CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,NenDim-v8u,"maen swert bonanja , sketer terus-terusan",1,"maen swert bonanja , sketer terus-terusan",1,maen swert bonanja sketer terus terusan,maen swert bonanja sketer terus terus,"['maen', 'swert', 'bonanja', 'sketer', 'terus', 'terusan']",6.0,41.0,1,,
pBcSMYRU2Ug,,Sebastian Tedy,,,"Tolong dong cara makan mu sangat jorok sekali. Kalau mau berbagi makan sebaiknya minta piring atau sendok- garpu sendiri. Jangan di kasihkan kepada orang lain. Walaupun itu teman adik  atau sodara adik  sekali pun. Itu tidak baik bekas makan dari mulut atau piring, sendok langsung di kasihkan kepada orang lain. Itu sopan santun untuk menghargai orang lain. Adik harus tau tata cara makan di depan orang lain. Adik sekarang di kenal atau di ikuti orang lain. Jangan sampai tata cara adik ini ikutin oleh anak kecil. Semoga ke depannya lebih baik iya adik.",0,,0,,,,,,0,bukan iklan judol,-1.0818827400712498
-eV36rVeJQQ,,tanboy kun,,,Ngiler bgt bang,0,,0,,,,,,0,bukan iklan judol,-1.2256285083940528
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.078.377.509.720,nusaantara6077,Sekarang malah lebih berisi Ridwan daripada om mobi 😅,0,sekarang malah lebih berisi ridwan daripada om mobi,0,sekarang malah lebih berisi ridwan daripada om mobi,sekarang malah lebih isi ridwan daripada om mob,"['sekarang', 'malah', 'lebih', 'berisi', 'ridwan', 'daripada', 'om', 'mobi']",8.0,53.0,0,,
pBcSMYRU2Ug,,Sebastian Tedy,,,Sumpah bastian gatau waroeng ss?😭😭,0,,0,,,,,,0,bukan iklan judol,-0.3551714327474534
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,nardipradipta,"alexis17 ! tuh emang bener-bener beda sih , rtpnya super",1,"alexis17 ! tuh emang bener-bener beda sih , rtpnya super",1,alexisit tuh emang bener bener beda sih rtpnya super,alexisit tuh emang bener bener beda sih rtpnya super,"['alexisit', 'tuh', 'emang', 'bener', 'bener', 'beda', 'sih', 'rtpnya', 'super']",9.0,56.0,1,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.262.583.320,nituru,"Meetnitelive : serius amat tanya jawabnya, langsung dimasak aja🎉🎉🎉",0,"meetnitelive : serius amat tanya jawabnya , langsung dimasak aja",0,meetnitelive serius amat tanya jawabnya langsung dimasak aja,meetnitelive serius amat tanya jawab langsung masak aja,"['meetnitelive', 'serius', 'amat', 'tanya', 'jawabnya', 'langsung', 'dimasak', 'aja']",8.0,66.0,0,,
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.015.948.400,amirsidik673,Beli lah jual ginjal dulu 😂😂😂,0,beli lah jual ginjal dulu,0,beli lah jual ginjal dulu,beli lah jual ginjal dulu,"['beli', 'lah', 'jual', 'ginjal', 'dulu']",5.0,29.0,0,,
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.376.385.422.570,tdptanjung832,Tong KOSONG,0,tong kosong,0,tong kosong,tong kosong,"['tong', 'kosong']",2.0,11.0,0,,
MkX3K8Vmvas,,tanboy kun,,,.,0,,0,,,,,,0,bukan iklan judol,-0.4313401442307692
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.166.197.020,dewaputra6594,Ayo gess biar mereka gak dpt bonus,0,ayo gess biar gak dpt bonus,0,ayo gess biar mereka gak dpt bonus,ayo gess biar mereka gak dpt bonus,"['ayo', 'gess', 'biar', 'mereka', 'gak', 'dpt', 'bonus']",7.0,34.0,0,,
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,sagefaulkjimmiepagan-p3l,jepey gmpng banget 𝐒𝐆𝐈𝟖𝟖,1,jepey gmpng banget 𝐒𝐆𝐈𝟖𝟖,1,jepey gmpng banget sgi88,jepey gmpng banget sgi88,"['jepey', 'gmpng', 'banget', 'sgi88']",4.0,24.0,1,,
-eV36rVeJQQ,,tanboy kun,,,hapus aja gak sih ini yg komen puIau777,0,,0,,,,,,0,bukan iklan judol,-0.8447946395855623
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.307.323.930,daaneeee,​ @mariamavi6769 kentara banget ni AI nya bang,0,​ kentara banget ni ai nya bang,0,amariamavi6t69 kentara banget ni ai nya bang,amariamavi6t69 kentara banget ni ai nya bang,"['amariamavi6t69', 'kentara', 'banget', 'ni', 'ai', 'nya', 'bang']",7.0,46.0,0,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.263.088.680,cahyadchanel,​ @Andi.Maulana woilah,0,​ .maulana woilah,0,aandi maulana woilah,aandi maulana woilah,"['aandi', 'maulana', 'woilah']",3.0,22.0,0,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.732.760.892.160,agusprakoso2627,Jurnalisnya terpaksa sabar,0,jurnalisnya terpaksa sabar,0,jurnalisnya terpaksa sabar,jurnalis paksa sabar,"['jurnalisnya', 'terpaksa', 'sabar']",3.0,26.0,0,,
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.167.982.120,AylaAziz-h6z,yakali gak coba main di PULAUWIN,1,yakali gak coba main pulauwin,1,yakali gak coba main di pulauwin,yakali gak coba main di pulauwin,"['yakali', 'gak', 'coba', 'main', 'di', 'pulauwin']",6.0,32.0,1,,
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.615.837.605,nrliansyh4954,9:41 gasss🔥🔥🔥,0,9:41 gasss,0,9 ai gasss,9 ai gasss,"['9', 'ai', 'gasss']",3.0,13.0,0,,
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,173.882.555.190.047,DoniHks,Bilal wajib diet!!,0,bilal wajib diet ! !,0,bilal wajib diet,bilal wajib diet,"['bilal', 'wajib', 'diet']",3.0,18.0,0,,
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.744.991.981.214.790,KhalieevAliev,Masih 1jam upload nih,0,masih 1jam upload nih,0,masih ijam upload nih,masih ijam upload nih,"['masih', 'ijam', 'upload', 'nih']",4.0,21.0,0,,
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,vegahaikal,orang bilang alexis17 tuh bener-bener mengubah hidup .,1,orang bilang alexis17 tuh bener-bener mengubah hidup .,1,orang bilang alexisit tuh bener bener mengubah hidup,orang bilang alexisit tuh bener bener ubah hidup,"['orang', 'bilang', 'alexisit', 'tuh', 'bener', 'bener', 'mengubah', 'hidup']",8.0,54.0,1,,
-eV36rVeJQQ,,tanboy kun,,,Wah keliatan enak banget makannya 👍🏻👍🏻,0,,0,,,,,,0,bukan iklan judol,-0.3581148647230008
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.995.353.153.335,FREDDYHulsey,"Jika Anda menghargai kualitas dan perhatian terhadap detail, ＭΛＮDALIKΛ𝟟𝟟-mungkin cocok.",1,"menghargai kualitas perhatian detail , ｍλｎdalikλ𝟟𝟟-mungkin cocok .",1,jika anda menghargai kualitas dan perhatian terhadap detail mlndalikltt mungkin cocok,jika anda harga kualitas dan perhati hadap detail mlndalikltt mungkin cocok,"['jika', 'anda', 'menghargai', 'kualitas', 'dan', 'perhatian', 'terhadap', 'detail', 'mlndalikltt', 'mungkin', 'cocok']",11.0,87.0,1,,
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,adriansyaherik,"seminggu join alexis17 , gue udah beliin ortu tiket umroh !",1,"seminggu join alexis17 , gue udah beliin ortu tiket umroh !",1,seminggu join alexisit gue udah beliin ortu tiket umroh,minggu join alexisit gue udah beliin ortu tiket umroh,"['seminggu', 'join', 'alexisit', 'gue', 'udah', 'beliin', 'ortu', 'tiket', 'umroh']",9.0,59.0,1,,
pBcSMYRU2Ug,,Sebastian Tedy,,,bas aku tau kamu orangnyaa ga pelit tentang makanann... tapiii sebaiknya kalo bekas gigitan atau bekas jilatan kamu gausah di kasih ke orangg... cuman kasih saran aja kok bas biar ga jorok.,0,,0,,,,,,0,bukan iklan judol,-0.5141970574546361
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.387.069.427.230,ahmadsholeh513,"Mereka terlalu pintar, presiden harus bawa orang untuk mendampingi",0,"mereka terlalu pintar , presiden harus bawa orang untuk mendampingi",0,mereka terlalu pintar presiden harus bawa orang untuk mendampingi,mereka terlalu pintar presiden harus bawa orang untuk damping,"['mereka', 'terlalu', 'pintar', 'presiden', 'harus', 'bawa', 'orang', 'untuk', 'mendampingi']",9.0,66.0,0,,
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.994.632.397.309,zidan1143,kece bgt lo bang bim,0,kece bgt lo bang bim,0,kece bgt lo bang bim,kece bgt lo bang bim,"['kece', 'bgt', 'lo', 'bang', 'bim']",5.0,20.0,0,,
5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,zulkarnainjarwa,kalo alexis17 yg kasih duit,1,kalo alexis17 yg kasih duit,1,kalo alexisit yg kasih duit,kalo alexisit yg kasih duit,"['kalo', 'alexisit', 'yg', 'kasih', 'duit']",5.0,27.0,1,,
-eV36rVeJQQ,,tanboy kun,,,Jangan lupa kameramenya ngiler bang😂,0,,0,,,,,,0,bukan iklan judol,-1.0406839041116662
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,174.525.118.633.345,BudiSari-f6n,Fix gak nyesel! Setia banget sama ⚡ALEXIS17⚡ sejak awal!,1,fix gak nyesel ! setia banget sama alexis17 sejak awal !,1,fix gak nyesel setia banget sama alexisit sejak awal,fix gak nyesel setia banget sama alexisit sejak awal,"['fix', 'gak', 'nyesel', 'setia', 'banget', 'sama', 'alexisit', 'sejak', 'awal']",9.0,56.0,1,,
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,EkaSetiawan-e3e,"mantap , 𝘼𝙇𝙀𝙓𝙄𝙎17 aman gak sih ? tau ? gila ?",1,"mantap , 𝘼𝙇𝙀𝙓𝙄𝙎17 aman gak sih ? tau ? gila ?",1,mantap alexisit aman gak sih tau gila,mantap alexisit aman gak sih tau gila,"['mantap', 'alexisit', 'aman', 'gak', 'sih', 'tau', 'gila']",7.0,45.0,1,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.265.904.910,AriskyRiyan-i8w8g, @ElainayMafay  ngacapruk kata orang sunda,0,ngacapruk kata orang sunda,0,aelainaymafay ngacapruk kata orang sunda,aelainaymafay ngacapruk kata orang sunda,"['aelainaymafay', 'ngacapruk', 'kata', 'orang', 'sunda']",5.0,42.0,0,,
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.539.006.930,yazidumarsabillah9422,Jangan lupa sedekah nya.. biar tambah gacor kak,0,lupa sedekah nya .. biar gacor kak,0,jangan lupa sedekah nya biar tambah gacor kak,jangan lupa sedekah nya biar tambah gacor kak,"['jangan', 'lupa', 'sedekah', 'nya', 'biar', 'tambah', 'gacor', 'kak']",8.0,47.0,0,,
pBcSMYRU2Ug,,Sebastian Tedy,,,Matcha10,0,,0,,,,,,0,bukan iklan judol,-0.4313401442307692
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,Rina2TYyX,"wede lancar banget , pelayanan top",1,"wede lancar banget , pelayanan top",1,wede lancar banget pelayanan top,wede lancar banget layan top,"['wede', 'lancar', 'banget', 'pelayanan', 'top']",5.0,34.0,1,,
-eV36rVeJQQ,,tanboy kun,,,puIau777 emang web gacor,1,,1,,,,,,1,iklan judol,0.5016691569223808
